id,ind_text,tgt_text
indolem-test-518,"Trmpat tidur rusak, kamar mandi kotor","tampa tidur rusak, kamar mandi badaki"
indolem-train-3198,"Politisi Golkar Menduga Ada """"Deal"""" antara Jokowi dan PDIP Terkait Badrodin http://bit.ly/19OfeBw  #BeritaJambi",Politisi Golkar Duga Jokowi deng PDIP Ada Baku Akor Tentang Badrodin http://bit.ly/19OfeBw  #BeritaJambi
emot-train-48,"Jahat banget mbaknya,semoga mbaknya nggak jadi korban sexual harrasment juga yaa mbak biar ngga ngerasain gmana rasanya di lecehkan. Wah kesel bacanya pengen bilang tolol ke si mbaknya :( [URL]","Paleng jahat kaka itu, smogra kaka seng jadi korban pelecehan ee kaka supaya kaka seng rasa bagemana akang pung rasa. Wah jengkel lai baca mo bilang bodok ka kaka itu :( [URL]"
emot-test-140,"i love you. i love you so much. aku sering bgt ngomong gini ke kamu, tapi semoga kamu ga bosen ya. soalnya apa yg aku omongin itu semua beneran tulus dari hati aku","Beta sayang se. Paleng sayang paskali. beta suka bilang bagini ka se,tapi smoga se seng bosan e. barang yang beta bilang tu btulan dari beta pung hati"
indolem-train-1118,"Benarkah Bila Hatta Memimpin PAN Selalu Dibawah Bayang2 Demokrat?"""" by @SangPemburu99 http://chirpstory.com/li/252988  | cc @ananghijau @kawanhatta","Batul Ka Kalo Hatta Memimpin PAN Slalu Di bawa Bayang2 Demokrat?"""" dar @SangPemburu99 http://chirpstory.com/li/252988  | cc @ananghijau @kawanhatta"
indolem-train-1040,"Cewek"""" Bangun pagi - mata belum melek - fokus nyari hp - ngeliat socmed, sms, bbm dll - berharap ada kata manis dari orang yg disayang.","Parampuan bangong pagi - mata balum tabuka baebae- pi cari hp - lia sosmed, sms, bbm dll - harap ada kyang bicara manis dar orang yang dia sayang."
indolem-train-3604,"Aku pun tak faham apa masalah susah sangat nak pergi kelas 8 pagi kat U ni. Padahal dulu masa sekolah, pukul 7 dah tercangak for assembly.","Beta lai tar mangarti kanapa susa skali kalo mo klas pagi di universitas ni. Padahal dolo pas skola, jam 7 su siap par bakumpul."
indolem-train-2964,menginap yg kedua kalinya.. suka kamar nya tapi sprei nya kok kotor kaya yg belum d cuci..,nginap par dua kali.. suka akang kamar mar sprei badaki kaya blom dapa cuci..
indolem-train-2521,"Di Banda, 2 rumah & 28 ekor sapi, hanyut. 400 rumah, 30 hektare padi dan dua hektare jagung terendam, pagar sekolah dan kantor desa rusak.","Di Banda, 2 ruma & 28 sapi, anyo. 400 ruma, 30 hektar padi deng dua hektar jagong tacolo, pagar skola deng kantor desa rusak."
indolem-test-649,"Kalau PDIP Adem Ayem, Artinya Ada Deal di Balik Penunjukan Badrodin Jadi Kapolri"""" http://goo.gl/fb/jG9VdP","Kalo PDIP Badiam Badiam Sa, Artinya ada Bakuakot Badrodin Jadi Kapolri"""" http://goo.gl/fb/jG9VdP"
indolem-test-137,"Kebanyakan Sekolah tidak menguji kecerdasan Anda, tapi menguji daya ingat Anda.","Talalu banya skola seng tes ale pung cerdas, mar ale pung daya ingat."
indolem-test-942,"kamarnya kurang bersih, sarapan biasa aja.","kamar seng talalu barsi, makang pagi biasa sa."
emot-train-2068,[USERNAME] Wah bagus deh itu yg mau duet juga yg udah legend. Btw mereka ada ngomong mau dueg itu dimana dan kapan? Iya sih......cuma takut suara dia jadi rusak/berubah gitu karena salah teknik,[USERNAME] Wih bagus itu yang mo duet jua yang su legend. La dong ada bilang mo duet tu di mana deng kapan? Iyo sih......mar taku dia pung suara jadi rusak/barobah bagitu barang salah teknik
indolem-train-2686,pelayanan bagus tp 1 kamar yg di pesen ac ga dingin dan kmr mandi bau,pelayanan bagu mar 1 kamar yang dapa pasang ac tar dingin deng kamar mandi bobou
emot-train-415,"Ya Allah, di timeline berderet twit dari bmkg. Gempa susulannya berlanjut sampe sekarang dan hanya berselang beberapa menit. #PrayForLombok.. stay safe","Ya Allah, di layar ni su banya twit dar BMKG. Gempa susulan lajo sampe skarang deng cuma selang brapa menit. #DoaParLombok.. bae bae"
emot-train-3172,lw kira odong2 bohong odong haha woy adi bawa krts,ale kira odongodong tu palengta odong haha woe adi bawa kartas
indolem-train-1072,Wifi tidak bisa dipakai. Banyak noda di sprei. Banyak nyamuk,Wifi seng bisa dapa pake. Noda banya di sprei. Nyamu banya
indolem-train-3095,"Hotelnya sebenarnya bagus, luas, bentuknya tiap kamar kaya bungalow sendiri2 gitu, kolam renang di blakang jg bersih hijau adem kaya digambar. tp manajemennya kaya masih baru msh berantakan. kamar masih blm siap pas jam check-in nunggu hampir sejam, sprei sama kamar mandi kotor. complimentary airy box good ada minum, alat mandi, free snacks banyak","Hotel ni akang sebenarnya bagus, basar, akang kaya ruma sandiri bagitu, kolam bernang di blakang jua barsi ijo kaya di gambar. mar manajemen kaya masi baru jadi teereg sadiki. kamar masi blom siap pas maso tunggu amper sajam, sprei deng kamar mandi badaki. kotak gratis dar airy adan minom, alat par mandi, cemilan frei banya"
emot-validation-200,Baru kali ini liat kasur sama selimut nggak tergoda. Masih lebih tergoda baring di lantai sambil kipas2. Mungkin majalaya emang beda benua sama bandung :(,Baru kali ini ni lia kasur deng slimut seng rasa tatarek. Masi labe bae gulingguling di lante sambil bakipas. Mangkali majalaya memang su beda benua deng bandung :(
indolem-train-1946,AC tidak jalan dan kamar tidak sesuai gambar,AC seng jadi deng kamar seng kaya yang di fofto
indolem-validation-45,Sayang anak sayang anak ^^ RT @infobdgFJB: Grosir Baju Anak murah cuma di @freshlife_baby.,Sayang ana sayang ana ^^ RT @infobdgFJB: Grosir Baju Anana mura cuma di @freshlife_baby.
indolem-test-152,#InfoNdoroMoe Demokrat niai keputusan presiden beri kepastian http://bit.ly/17Z0dMC  #BlusukanDuniaMaya,#InfoNdoroMoe Demokrat kasnilai putusan presiden kasi kepastian http://bit.ly/17Z0dMC  #BlusukanDuniaMaya
emot-train-770,sok tahu sangat deh wkwk haha daripada tidak-ada yang mapin aph coba ini orang wkwkwk,paleng biking diri tau wkwk haha darpada seng ada yang kasmaaf lia orang satu ni wkwkwk
emot-train-1702,"Baru 'ngerusuh' di balai desa Terus pas mau pulang tadi, bu lurah nanya, ""Mba Ulfah... itu temannya yang satu ke mana sih, kok ndak kelihatan?"" ""Hah? Teman saya buk? O.o"" Bu Lurah: ""Iya, yang biasa bareng, dari senin ndak berangkat lho."" WAIT, DARI SENIN????","Baru 'rusu' di balai desa la pas mo pulang tadi, bu lurah ada tanya, ""Caca Ulfah... itu tamang yang satu kamana, seng dapa lia ka?"" ""Hah? Beta tamang Bu O.o"" Bu Lurah: ""Iyo, yang biasa samsama, dar harmondag seng pi itu."" SABAR, DAR HARMONDAG????"
emot-train-2135,"All We Know of Heaven, All We Need of Hell - PVRIS (2017) Gue ngikutin PVRIS dari awal, gue rasa album yg skrg lagu2nya lebih mature, sangar, dark, tp fragile. Konsep keseluruhan album + mv + dll nya keren parah. W suka lagu Mercy, Anyone Else, sama Winter [URL]","All We Know of Heaven, All We Need of Hell - PVRIS (2017) Beta iko PVRIS dar awal, beta rasa dong lagu2 skarang su labe dewasa, sangar, glap, mar rapuh. Akang konsep smua album + mv + dll keren skali. Beta suka lagu Mercy, Anyone ELse, deng Winter [URL]"
emot-train-542,"Terima kasih udah bekerja keras kasih kita (army) musik yang berkualitas, musik yang keren, musik yang inspiratif, musik yang menyembuhkan. Sehat selalu & terus berkarya. We love u RM","Dangke banya su kerja kras par kaotng (army) lagu yang kualitas, yang sadap, yang ispiratid, yang kassembu. Sehat tarus & berkarya tarus. Kaotng Cinta Kamong RM"
indolem-train-3267,"Handuk kotor, sprei banyak bercak, WC juga kotor.","Handok badaki, sprei noda banya, kloset lai badaki. "
indolem-test-455,"Lumayan sesuai harga, hanya kamar mandi saja yg bau.. minusnya tidak ada air mineral tersedia di kamar.","Lumayan kaya harga jua, mar kamar mandi sa yang bobou.. kurang lai seng ada aer minom yang ada di dalam kamar. "
emot-train-1285,[USERNAME] #puisimalam apapun alasannya hanya TUHAN yang tau ... semoga kelak akan menerima balasan atas perbuatan nya masing2 .... kita hanya bisa mendoakan supaya tidak terjadi lagi ... Amin ttd Admin Sore,[USERNAME] #puisimalam apapun akang pung alasan cuma Tuhang sa yang tau ... smoga nanti orang dapa sesuai dong pung kalakuang masing masing jua .... katong cuma bisa par bardoa supaya seng kajadiang lai ... Amin ttd Admin Sore
indolem-train-1808,"Lokasi cukup strategis meskipun di jalan satu mobil. Sprei set lebih ditingkatkan kebersihannya. Kamar & kamar mandi akan terasa lebih segar apabila diberi pengharum ruangan. Snack ada 3 macam cukup mengenyangkan utk sarapan. Air minum mineral botol sebaiknya yang 600ml, jangan 330ml karena terlalu sedikit ( dari sisi harga juga tidak beda banyak).","Lokasi pas biar di jalang satu oto. Sprei tu kastingkat akang barsi lai. Kamar & kamar mandi rasa labe sagar kalo dapa kasi pengharum ruangan. Cemilan ada 3 macang cukup biking kanyang par makang pagi. Aer minom botol labe bar yang 600ml, jang 330ml barang talalu sadiki (akang harga jua seng beda jao)."
indolem-train-1693,"mengecewakan. snack gak ada sama sekali, toiletries gak ada sama sekali, air panas gak bisa, wifi lemot maksimal.","biking kecewa. cemilan seng ada sama skali, barangbarang di kamar madni jua seng ada, aer panas seng jadi, wifi paleng lola paskali. "
emot-train-966,"Ok.. Jam 10:25 tanggal 10 Juli 2018, Fix gue ngerasa yang aneh dan ngerasa lo udah berubah dari biasanya.. Obayk...!!!!! Saya understand..","Ok.. Jam 10:25 tanggal 10 Juli 2018, Batul beta rasa ane deng rasa se su beda deng biasa... Baggitu///!!!! Beta mangarti.."
indolem-train-432,Ternyata .. kamu yg kutunggu :3 ? Kamu Yang Kutunggu (with Afgan) by Rossa ? https://path.com/p/fo9th,Ternyata .. se yang beta tunggu :3 ? Kamu Yang Kutunggu (deng Afgan) dar Rossa ? https://path.com/p/fo9th
indolem-train-3514,Kebersihan kamar ditingkatkan,kastingkat kamar pung barsi
indolem-train-418,"Males bergaul, males nyapa orang, males pake baju bagus, semua ada konsekuensinya. Terima dengan dewasa.","Pamalas batamang, pamalas kasuara orang, pamalas bapake baju bagus, samua ada akang pung konsekuensi. TRima deng dewasa sa."
indolem-validation-339,Kamar mandi bau dan pintu kamar mandi rusak...Banyak nyamuk,kamar madni bobou deng pintu kamar mandis eng jadi.. Nyamu banya
indolem-train-2576,"Dan kenyataan yang paling pahit adalah, merelakannya untuk pergi","Deng akang pung yang batai tu, musti kas rela dia pi"
indolem-train-1237,"Masalah? RT @tribunnews: Tunjuk Badrodin, Bamsoet Duga ada Deal Jokowi dengan PDIP http://bit.ly/1DHZlY5  via @tribunnews ht","Masalah? RT @tribunnews: Tunjuk Badrodin, Bamsoet Duga Jokowi deng PDIP ada Baku Akor http://bit.ly/1DHZlY5  via @tribunnews ht"
emot-train-1809,"Orang #OldMoney dateng ke kandang, pakaiannya sederhana, cuma kaos oblong dan celana training, mau juga keliling kandang buat milih sapi. Tapi sekali transaksi mencapai 3 M. Yang epic lagi, beliau orangnya taat ibadah dan royal. Punya anak masih gadis nga pak?","Orang #OldMoney datang ka kandang, pakiang biasa sa, cuma kaos biasa deng calana olaraga, mo putar putar kandang par pili sapi. Mar skali bali sampe 3 M. Yang sadis tu to, antua rajin ibada deng kaya. Pung ana parampuang seng pak?"
indolem-train-669,"enak nyaman tempat nya, ramah pelayanan nya, tapi untuk seprai dan sarung2 bantal nya kurang bersih warna nya kusam gtu, itu aja deh hehe makasih","enak nyaman akang pung rampa, pelayanan lai ramg, mar par sprei deng sarong2 bantal akang kurang bersi warna kaya kotor bgitu, itu sa la hehe dangke"
emot-test-215,"[USERNAME] Gak perlu bang Karni, yg perlu di buka sekarang adalah kasus2 pelanggaran HAM seperti penculikan dan pembunuhan mahasiswa di era orde baru.","[USERNAME] Seng usa bang Karno, yang musti dapa buka skarang tu kasus pelanggaran HAM kaya mahasiswa yang dapa culik deng bunu pas orde baru tu. "
indolem-train-659,Late Night Show 16 Februari 2015 Full - Kejutan Nagita Selavina Kepada Raffi Ahmad [FULL] http://www.youtube.com/watch?v=q3_h9Uw8xdE&feature=youtube_gdata_player ?,Late Night Show 16 Februari 2015 Full - Kejutan Nagita Selavina Par Raffi Ahmad [FULL] http://www.youtube.com/watch?v=q3_h9Uw8xdE&feature=youtube_gdata_player ?
indolem-test-165,"hotel sudah tua, jadi karpet terkesan bau apek, tapi kelengkapan kamar baik, walaupun kami dapat kamar standar bukan kamar airy room, menu sarapan sangat baik.","hotel su tua, jadi akang karpet bobou apek, mar kamar lengkap, biar katong dapa kamar yang standar bukan kamar airy bgitu, menu sarapan jua paleng bagus"
indolem-train-3244,"Jokowi Yes, PDIP No ! """"@PartaiSocmed: Masih ada yg percaya statement ini? *Ya/Tidak*","Jokowi Iyo, PDIP Seng ! """"@PartaiSocmed: Masi ada yang parcaya akang kata ni? *Iyo/Seng*"
indolem-train-2654,"room bersih tapi sayang linen kotir, bekas ada spot, kamar mandi bau, handuk sudah waktunya di ganti karena warnanya putih kehitaman, wifi susah(sinyal ada tetapi tidak mau connect).","kamar barsi mar akang sprei badaki, kaya ad anode bagitu, kamar mandi bobou, handok musti dapa ganti barang akang warna kaya su mulai itang bagitu, wifi susa (ada sinyal mar seng mau tasambung)."
emot-train-2686,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Alhamdulillah, keadilan sosial sungguh merata keseluruh penjuru nusantara  [URL]","[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Alhamdulillah, keadilan sosial paleng rata dia samua nusantara ini  [URL]"
emot-train-2157,"[USERNAME] [USERNAME] Tidak disemua tempat kita boleh melaksanakan sholat, salah satunya di bangunan yang didirikan untuk kekafiran (salah satunya gereja). Aku berlindung kepada ALLAAH SWT. dari godaan setan yang terkutuk. [URL]","[USERNAME] [USERNAME] Seng samua tampa katong bisa sholat, conto di bangunan yag dapa biking par kafir (conto kerek). Beta balindong par ALLAH SWT. dar godaan setan yang takutuk. [url]"
indolem-train-2566,"Go home you DRUNK...! RT""""@detikcom: Jadwal Padat Hingga Tak Sempat Istirahat, http://tinyurl.com/mt6kng2  via @detikhot","Pulang se MABO...! RT""""@detikcom: Jadwal Pono Sampe Seng Bisa Istirahat, http://tinyurl.com/mt6kng2  via @detikhot"
indolem-train-3294,"Tidak mendapatkan airy bath/shower kit, until i ask. Room not cleaned up until i ask.","Seng dapa perlengkaapan mandi airy, sampe minta dolo. Kamar seng dapa kasbarsi sampe minta dolo lai. "
emot-train-1492,Tooosssssssss Bangetttt huhu aku kenal suara dia pertama kali pas ostnya man from the star dan itu sumpah aku lgsg jatuh cinta,"Tooosssssssss Bangetttt huhu beta kanal dia suara par pertama kali pas man from the star pung ost, deng itu mamae beta langsung cinta mati"
indolem-train-2963,Sayangnya hot waternya mati.,Sayang akang pung aer panas mati.
emot-train-1812,"Penutup thread ini adalah, saya mohon kamu selalu inget. Saya sayang kamu. Ilysm to the moon and never back, thanks for everything.. Saranghae [USERNAME]","Penulisan tulisan ni tu, beta minta par se inga tarus. Beta sayang se. Beta cinta mati ka bulan mar seng bale, dangke par samuaa.. cinta skali [USERNAME]"
indolem-test-687,"Hujan turun, Denai langganan banjir @ramadhanpohan1 @MedanBangkit http://jurnaldemokratmedan.com/index.php/berita/medan-kita/item/328-hujan-turun-denai-langganan-banjir#.VOW0Fzy7GU0.twitter ?","Ujang turun, Denai Rajin Balandong @ramadhanpohan1 @MedanBangkit http://jurnaldemokratmedan.com/index.php/berita/medan-kita/item/328-hujan-turun-denai-langganan-banjir#.VOW0Fzy7GU0.twitter ?"
indolem-train-1255,Sangat strategis tempat lokasinya. Tetapi untuk ACnya kurang dingin di kamar 202.,Paleng pas akang lokasi. Mar par AC seng tlalu dinging di kamar 202
emot-train-2046,"Aku telah jatuh sakit dengan penyakit yang membuatku jatuh cinta pada dirimu. Aku berharap ini menular, sehingga kamu juga akan jatuh cinta padaku. Aku cinta kamu. -D-","Beta su jato saki deng panyaki yang biking beta jato hati par se. Beta harap ini bisa batular, supaya se jua nanti jatoh hati par beta. Beta cinta se. -D-"
emot-validation-269,"Baru kali ini pemakaian fasilitas laboratorium dikampus sendiri bayar, kalo begitu uang yang dibayarkan tiap semster apa tidak termasuk?? Di doain yang buruk apa yang baik nih","Bar satu kali ni pake barang di lab kampus sandiri musti bayar, la kalo bagitu kepeng yang dapa kasi stiap semester ni par?? Bardoa yang tarbae ka baebae e"
emot-train-3488,"Apakah ini berarti takfiri? Ya Allah, cukuplah Engkau sebagai Rabb kami, Tempat bersandar dan meminta pertolongan. Kami berlepas diri dari orang-orang yang mempersekutukanMu dengan apapun. [URL]","Ini ni artinya takfiri? Ya Allah, cukup suda Engkau jadi katong Rabb, Tampa basandar deng minta tolong. Katong lapas diri dar orang yang kasekutukan Engkau deng apapun. [URL]"
indolem-validation-297,ok semua.cumak satu krgnya. selimutnya bau...,ok samua.mar kurang satu sa. selimut bobou...
indolem-train-3168,"Sangat-sangat mengecewakan sekali... Kamar berbeda dari yang di photo, kotor, TV tabung jadul kecil, remot TV dan AC tidak adak, kamar mandi kotor, flusing toilet rusak, properti seperti bantal airy room tidak ada, hanya ada pocket airy room saja. Lemari2 dan laci2 kotor, tidak ada lap di depan toilet, tisu toilet juga tidak ada. PAYAH !!!!","Paleng biking kecewa skali... Kamar seng kaya yang di foto, badaki, TV tabung dolodolo kacil, remot TV deng AC tarada, kamar mandi badaki, sirang toilet seng jadi, barang kaya bantail airy room seng ada, cuma poket airy room sa. Kas2 deng laci2 badaki, seng ada laplap muka kloset, tisu toilet lai tar ada. PAYA !!!!"
indolem-test-854,"Pertama & terakhir booking via airy, diberitahu o/ resepsionis bahwa terjadi overbooking via airy namun tdk ada konfirmasi ke saya, alhasil saya harus membayar biaya tambahan untuk upgrade kamar namun saya menolak, akhirnya dapat kamar di lt 3 (tanpa lift), remote ac & tv diambil o/ pihak hotel, besoknya belum check out listrik dimatikan tiba2","Pertama & terakhir pasang lewat airy, dapa kastau dar resepsionis ni ada overbooking dar airy mar seng ada akang konfirmasi ka beta, jadinya beta musti bayar tamba lai par upgrade kamar mar beta seng mau, akirnya dapa kamar di lante 3 (seng ada lift), remot ac deng tv dapa ambel dar hotel, beso blom kluar lai dong kasmati lampu tiba2"
