id,ind_text,tgt_text
emot-test-146,"Mencintai kamu itu tidak sulit, yang sulit itu adalah bertahan mencintai kamu yang sudah jelas masih mencintai orang lain Yang sulit mengikhlaskan cinta sejati agar bisa berbahagia tanpa harus membebani diri dan keluarganya","Cemito ko o coa si saro,dê saro o adeba cêmito ko dê bi jlas gi masiak cêmito tun luyên dê saro mlêi ikhlas cito sejati supayo nam bahagia coa harus mbênêk awok ngen keluargo"
indolem-test-989,"kebersihan kamar mandi dan kamar sangat kurang sekali,tidak sesuai dgn foto","Kebersihan kamar mendai ngen bilik ku ang nyên, coa sesuai ngen foto"
indolem-test-905,"shower nya salah warna yang dingin jadi panas, yang panas jadi dingin",Showernê salêak warno dê sêngok jijai panês.dê panês jijai sêngok
indolem-train-460,"berhenti tangisi dia yg telah pergi, karena itu hanya berarti kamu satu langkah lebih dekat dengan dia yg tepat.",Bêdan mindoi si dê bi lalau.kerno o ko lêbiak pa ok dêlakêak ngen si dê tepat.
indolem-train-3050,kamar bersih.selimut kotor dan kasar lagi.ga ada remote ac.trus panas. tv tabung kecil 20 inc.air kencang.wifi ga nyampe kamar.cma 1 garis.palayanan lambat pas cek in ga ada resepsionisnya nunggu lama baru siap.,"Bilik bersih.slimut ngêi ngen kasar igai,ac coa ade remot trus panêstv tabung titik duai puluak inc.biyoa lai.wifi coa sapêi moi bilik.Cuma do gais.playanan cêndok pas masuk coa si resepsionisnê mbot an si sapêi."
indolem-train-2506,"Pelayanan sudah baik,  tapi kamar mandi tidak bersih,  ada kerak di lantai dan toiletnya..  Cangkir teh juga ada kerak bekas teh.. Sarapan kurang sebanding dg harganya..","Pelayanan bi baik,tapi kamar mendai coa bersih,kêa mbêngês ngen toiletnê..caker teh kulo bkê ok gês teh.. mukmêi pueng coa sbanding ngen gonê.."
indolem-test-509,PDIP Dinilai Aneh bila Terima Badrodin Kapolri http://bit.ly/1B0gBaC,PDIP agok aneh amên têmimo Badrodin Kapolri http://bit.ly/1B0gBaC 
emot-validation-379,Ya masalah dia mau masuk partai penista Agama itu hak pilihan dia... yg di sayang kn sbaik nya tdk Usah membawa bawa Nama Allah dn membawa bawa nama HRS tuk k pentingan Pribadi,Masalah si lok masuk partai pnista Agamo do o hok pilahan né...dé snayang o baikné jibéak mbin gen Allah ngen mbin gen HRS utuk kpentingan dewek
indolem-test-80,balik ke masjid al mansur. di jembatan lima. eh ada Yani. temen sekolah.,Belek moi mesjid Al Mansyurnak jambên lêmo.eh ade Yani.kuwat skulah.
emot-train-2041,"Setuju bgt sama ko ernest. Karena setelah beberapa bulan baca story di ignya @/catwomanizer ternyata banyak bgt perempuan sama laki2 yg gaberani ngomong kalo mereka dilecehkan, dan jatohnya jadi trauma seumur hidup lho. Ternyata ini nyata, bukan rekayasa. Serem bayanginnya","Tujau nyên ngen ko Ernest.kêrno kêkêdau bulên mbaco story nak ignê @/catwomanizer ternyato dau nyên slawêi ngen smanêi dê coa binai madêak amên têbo o bi kêno gêmêak, mênêa ijai trauma somor idup ba. Ternyato dio nyato,coa si nênêa. Sabên mbayangnê"
indolem-train-2792,Ribuan nelayan berunjuk rasa di depan kantor Kementerian Kelautan dan Perikanan. Simak info lengkapnya di #NET12 @OfficialNETNews sesaat lg.,"Béribau nelayan berunjuk rasa nak muko kantor Kementerian Kelautan ngen Perikanan,Simok info léképné nak #NET12 @OfficialNETNews tégoa igai."
emot-train-3510,"Jadi orang tua itu gitu ya. Mau anaknya seperti apa keadaannya tetap sayang banget, berjuang mati2an demi anak. Walopun capek pulang kerja masi aja pulangnya nanyain perkembangan anaknya.","Jijai tun tuai o i o gi.Lok anok nê awêi ipê kondisinê têp sayang nyên,bêjuang mati2an utuk anok.walaupun payêak belek kerjo gimasiak têmnai perkembangan anoknê."
emot-train-3138,"Tiba stiap orang/begitulah kelihatannya mnjd ahl tentang Islam. Dari presiden & perdana menteri - sastrawan picisan, seolah smua siap memberikan kuliah ttg apa sbenarnya Islam itu. Jk pengetahuan tsb bgtu mudh utk diperoleh, mjd sangat aneh bahwasanya opini yg sngat salah meluas","Sapêi moi tip tun/i o ba kêtennê jijai ahli masalah Islam. Kuni residen ngan perdana mentri – sastrawan picisan, seolah kutê siap mêlêi kuliah tentang jano sêbênêa nê islam o. Amên pengetahuan o mudêa utuk dapêt, jijai lêbiak sla nyên bahwa opini dê kêbiak salêak mcibêa"
indolem-test-940,"Kamar yang Saya dapat beda dengan gambar, tanpa jendela. kamar mandi baunya agak kurang sedap, pintunya jg trouble","Bilik dê uku dapêt luyên ngen gambar,coa ade kêmdan.kamar mêndai mon nê agok usuk.bang nê kulo masalah"
indolem-train-317,Partai Demokrat: Keputusan Jokowi Soal Kisruh KPK dan Polri Beri Kepastian http://indopolitika.com/partai-demokrat-keputusan-jokowi-soal-kisruh-kpk-dan-polri-beri-kepastian/?utm_campaign=partai-demokrat-keputusan-jokowi-soal-kisruh-kpk-dan-polri-beri-kepastian&utm_medium=twitter&utm_source=twitter ? via @Indopolitika,Partai Demokrat: Keputusan Jokowi Masalah Ribut KPK ngen Polri Mêlêi Kepastian http://indopolitika.com/partai-demokrat-keputusan-jokowi-masalah-ribut-kpk-ngen-polri-mêlêi-kepastian/?utm_campaign=partai-demokrat-keputusan-jokowi-masalah-ribut-kpk-ngen-polri-mêlêi-kepastian&utm_medium=twitter&utm_source=twitter ? via @Indopolitika
emot-train-896,Sebenernya udah mulai kecewa sama pakdhe [USERNAME] semenjak ada kriminalisasi KPK awal pemerintahan beliau. Ditambah kasus Novel Baswedan yg gak tuntas.,Sêbênêanê bi muloi keciwo ngen pakdhe [USERNAME]  jak ade kriminalisasi KPK awal si mritêak. Tênambêak igai kasus Novel Baswedan dê coa mnyudo.
indolem-train-1915,"#BreakingNews: Aneh, Mengapa Menkumham Standar Ganda Pengesahan Pengurus PPP dan Golkar? http://tinyurl.com/lagcrks","#BritaBlau: Aneh,Gêntai Menkumham Standar Dobel pengensahan pengurus PPP ngen Golkar? http://tinyurl.com/lagcrks "
indolem-validation-55,"Kalo kamu Cinta sama #Taurus , pertahankan dia, karena sekali dia pergi, dia tak akan kembali","Amên ko cito ngen #Taurus ,tnaên si,kerno dêbat si lalau,si coa bakêa belek"
emot-validation-402,alah gr saja kamu _ barusan dapat senyumnya dari jarak meter saya lemas :') nanti malam ketemu lagi ya nc,Ko gr bae ba_tégyo dapét snyum kuni jarak meter uku lemas :') kélmén be témau igai au nc
emot-train-665,"Separuh hati ini iri jika melihat seorang anak yg masih bisa duduk atau berjalan bersama ibundanya, dan separuh hati ini turut berempati melihat seorang anak yg begitu gundah saat ibundanya sakit. Yang sabar ya kawan, semoga Allah memberikan yg terbaik untuk kita semua.","Dêpêak atêi yo iri amên kêmliak anok dê gimasiak namtêmot atau mto ngen indoknê, dêpêak atêi yo agok ibo kêmliak ade anok dê kêmbiak renyeng pas indoknê sakit.sabar au kuwat, smugo Allah mêlêi dê paling baik utuk itê kutê"
emot-train-1622,[USERNAME] Iyaaaa... masih sekecil ini badan dia tp agak gendut sih emang. Tapi khawatir aja. Minggu2 lalu dia emang birahi sih. Bawa cowonya dikenalin ke aku [URL],[USERNAME] iyaaaaa..gi titik awok dio tapi agok gemuk ba memang.khawatir bae.mingau2 ayok yo si agok napsu ba.kêmbin metenê kênal ngen uku [URL]
emot-train-2101,"Ketika lu menganggap ""sexual harrassment"" itu wajar. Berarti lu l*nte. Alias lu seneng kalo ada yang ngelecehin lu. . . Via vallen speak up itu udah tindakan yang paling bener menurut w. Sebagai warning ke laki2 lain, nggak semua cewe bisa diperlakukan begitu. #speakup #timesup","Waktau ko mangêp “pelecehan sexual” o wajar. Bratai ko lonte. Bratai ko snang amên ade dê mleceh ko... Via Vallen madêak do o tidakan dê bi paling bênêa mnurutku. Utuk kingêt moi smanêi luyên, coa kutê slawêi nam nêa model o. #speakup #timesup"
emot-train-417,"[USERNAME] [USERNAME] [USERNAME] Dan lebihnya speak up itu dikatain lebay, cari sensasi dsb Mereka ga mikir, kalo mau speak up itu butuh keberanian, karna sebenernya pelecehan itu aib tp kalo ga speak up itu orang jg ga bakal jera, ga ngerasa mal","[USERNAME] [USERNAME] [USERNAME] ngen lébiakné miling sbnéané nadéak tun lebay,mésoa sensasi coaté namén gen pa o tobo o coa meker,amén lok miling sbnéané o perlu kbinai,kerno sébénéané pelecehan o aib tapi amén coa miling sbnéané tun coa bakéa jé o,coa ngéding selek"
indolem-train-3306,"memuaskan, sendok sm garpu nya kurang bersih","Puês,sidau ngen gerpunê ku ang bersih"
indolem-test-296,"Yeee,gw udah punya lagu Aa @RaffiAhmadLagi yg """"terbaik untukmu""""","Yeee,uku bi têmuan lêgau Aa@RaffiAhmad igai dê ’’’’têbaik utuknu’’’’"
emot-train-1178,"Ada moment dimana saat bawa motor dr tabing limau manis setelah satu jam, ada tempat yang kl kita udah smpe disana hawa yang tadi nya terik ""badangkang"" jadi adem seadem ademnya, karena jalannya kayak hutan ketutup pohon smua, sesimple itu pun aku kangen","Ade waktau min pas motor kuni Tabing limau manis sudo dêjam, ade pnan dê amên itê bi sapêi nak di udaro dê nanonê “badangkang” jijai sêngok sêsêngok nê, kerno dalênnê awêk tutup pun kutê, barêak o bae uku indau "
indolem-train-1725,Relawan Jokowi Sindir PDIP http://republika.co.id/r/nkg9sy,Relawan Jokowi Smindir PDIP http://republika.co.id/r/nkg9sy 
indolem-train-1554,"Plus = Kamar besar, harga murah, ada kulkas, ranjang bagus. Minus= WiFi tidak bisa konek pas di kamar, saluran TV tak bagus, remote tak ada baterai. nilai 7/10","Tambêak=bilik lai, go mdêa, ade kulkas, pnan tidua baês. Ku ang =wifi coa nam nyamung pas nak bilik,saluran tv coa baês, remot co ade butau. nilai tujuak per dêpuluak"
emot-train-807,Selamat buat produser RaamPunjabi n MVP yg telah kembali memproduksi film Box Office. Semoga berkelanjutan dg film2 berikutnya [URL],Slamat utk produser Raam Punjabi n MVP dê bi belek memproduksi film Box Office smugo manjang ngen film2 blau igai [URL] 
indolem-train-547,"Malam mingguan romantis di kantor ?? ? Calcutta (Taxi, Taxi, Taxi) by Dr Bombay (at Bank Mandiri Kanwil XII) ? https://path.com/p/w23YO","Malém mingau romantis nak kantor ?? ? Calcutta (Taxi, Taxi, Taxi) by Dr Bombay ( nak Bank Mandiri Kanwil XII) ? https://path.com/p/w23YO "
indolem-train-3619,wifi gk bisa dipake di dlam kmar & ac dlam kamar kurang dingin. thx,Wifi coa nam makêi nak lêm bilik ngen ac lêm bilik ku ang sêngok. mokasiak
indolem-train-525,"Bersinarlah! ke tempat yang lebih baik , aku tak percaya kau pergi begitu cepat :')","Bêsinêa ba! moi pnan dê lêbiak baik,uku coa pcayo ko lalau gacang niên :')  "
indolem-validation-376,Ac panas.,Ac panês
indolem-train-2581,"kamarx kurang luas, slebihx nyaman dan wifi nya lumayan buat dikamar cm sering putus2. dan klo bisa sarapan nya di antar ke tiap kamar, karena kasian buat yg telat akhirx tidak kebagian sarapan. mkasih","Biliknê ku ang lapang,slêbiaknê nyaman ngen wifi nê ijaiba utuk nak bilik Cuma galok putus2.amên nam mukmêi puengnê nêmês tip bilik,kerno slen ngen dê telat  smudonê ade pa o dê coa mukmêi pueng.Mokasiak"
indolem-train-1129,kamar bagus .... yg kurang hanya kebersihan kamar mandi .,Bilik baês .... dê ku ang nê kebersihan kamar mendai .
emot-train-1723,"Hari senin qerja lembur bagai quda. Hati hati gaes, bagi para pengendara motor cek dulu helm nya siapa tau ada serangga laba - laba atau pun kecoa","Bilai senen kerjo lembur awêi kudo.Têatêi kuwat,utk dê min motor cek kilêak helem nê api namên ade lawêak atau lepes"
indolem-train-782,"Receptionist hotel sangat ramah, kamar juga bersih luas dan dikasih snack ringan tiap hari. Cuma kemarin air panas di kamar mandi kurang berfungsi","Resepsionis hotel ramah nyên,bilik kulo bersih ngen libêa nêlêi kêkucêp tip bilai,Cuma lêbêak biyoa panês ku ang pungsi"
emot-test-171,iya bener loh han.. cinta tuh gk harus nikah gitu. Bisa aja kebetulan dia atau km nikahnya malah sama org lain :(,au nyên han..cito o ati tau nikêak i o.  Nam bae si atau ko nikêak nê ngen tun luyên :(
indolem-train-745,"Sebagai pesepak bola profesional, Benzema dapat bayaran dalam jumlah besar. Bukti? Mobil ini: http://goo.gl/FQkGd6","Jijai pamain bal profesional,Benzema dapêt bayaran lêm jumlah lai.Bukti? Stom yo: http://goo.gl/FQkGd6 "
emot-validation-416,"bila ingin menghancurkan orang yg memang tidak saya sukai, tak perlu saya repot2 saya liat dn saya biarkan orang yang tak saya sukaai kian menghancurkan dirinya sendiri, tak perlu turut campur tangan saya","Amên lok majua tun dê coa uku as,coa perlu repot2 uku kêmliak ngen nunyau tun dê coa as o tambêak majua awok nê dewek,coa perlu uku tu un tangên"
indolem-train-3297,"#Cancer itu suka banget iseng. Iya, misalnya bajak hp teman. ~ @sepedha","#Cancer o galok nyén iseng. Au, misalné mok hp kuwat. ~ @sepedha"
indolem-train-2721,"Tak jarang, ayahnya sering meminjam uang ke tetangga dan saudara untuk membiayai tunggakan uang sekolah anak-anaknya. #BeastudiEtos","Coa si pêi dêbat,bapoknê cet mêlêi minjêm caci ngen tetanggo,spasuak utuk masên tunggakan skulah anok-anoknê. #BeastudiEtos "
emot-train-263,"[USERNAME] mau nanya nih maaf kenapa ya nomor telkomsel saya ""Panggilan Darurat Saja"" ga ada jaringan mulu padahal telkomsel punya tmn mh ada jaringan nya. Udah di coba ganti pke kartu yg lain mah ada jaringan giliran pake kartu telkomsel saya yg ujungn",[USERNAME] lok bêtanye die maaf gêntai gi nomor telkomsel ku “panggilan darurat bae” coa ade jaringan trus padahal gak kuwatku ade jaringannê.bi cênubo makêi kartu luyên ade jaringannê.giliai makêi kartu telkomsel uku dê smudonê
emot-train-2118,"Ternyata ""kau"" adalah alasan mengapa aku rela begadang, hingga rehat larut malam. Meski mata mulai berproses membentuk lingkaran hitam, ia sama sekali tak kupedulikan. Mungkin rinduku terlalu dalam atau kau yang memang hobby ketiduran. Menjengkelkan, tapi aku sayang.","Ternyato ""ko"" adeba alasan getai uku rela coa tidua,sapêi istirahat uak malêm.walau matai bi muloi proses mênêa lingkaran mléu,do o cigai ku gle,mungkin inauku bi lém igé atau ko dé memang hobi tidua. Paéak ité, tapi uku sayang."
indolem-train-2573,"#BreakingNews: Aneh, Mengapa Menkumham Standar Ganda Pengesahan Pengurus PPP dan Golkar? http://tinyurl.com/lagcrks","#BreakingNews: agok sle, gentai Menkumham Standar Ganda Pengesahan Pengurus PPP ngen Golkar? http://tinyurl.com/lagcrks"
indolem-train-3330,kebersihan nya perlu di tingkat kan lg,Kebersihannê perlu tênikêt igai
emot-train-1444,"Kita hanya sedang mengalami masa masa sulit, masa masa gelap, masa masa rentan akan perpisahan. Namun, jika kita mampu bertahan, maka tidak akan yg mampu memisahkan. (Except Allah)","Itê cuma gidong mding maso maso payêak,maso maso kêlêm,maso maso mudêak bakêa bêcêêi.Amên itê sanggup bê taên,mako coa ade dê mampu cêmêi. .  (Kecuali Allah)"
indolem-train-3047,"pesan 2 kamar, salah satu kamar tidak sesuai dengan pesanan, harusnya ada AC tapi tidak ada, cuma di kasi kasur, tidak standar airyroom. kamar mandi bau, toilet bocor. seprai kurang bersih. lokasi bagus, tidak jauh dari pusat kota.","Mêsên duai bilik,ade do bilik coa sesuai ngen pesanan, harusnê ade AC tapi coa si, Cuma nêlêi kasua, dê coa standar bilikAiry, kamar mêndai kêmon, wc(toilet) bocor. seprai ku ang bersih. lokasi padek, coa uak kini tngêak kota."
emot-train-1728,"Agak aneh banget Semalem rokok burhan ketinggalan di dasbor motor trus ga aku apa apain aku taruh lagi, trus kan sahur keluar ma iffa ke motekar eh balik2 gada rokoknya. Aneh banget, padahal las parkir dimotekar juga gada yg deketin motor","Agok sle nyên klêm rokok Burhan tingêa nak dashbor motor trus coa ku gêmêak nêpekku igai, trus nyaua ngen Iffa moi Motekar eh pas belek cigai si rokoknê.sle nyên, padahal pas parkir nk motekar kulo coa si dê ma ok motor."
indolem-test-58,"Tuhan, ketika engkau letakkan hatiku, Kumohon jangan letakkan pada hati yang salah. Aku lelah bersama mereka yg datang lalu pergi lagi","Tuhan,ketiko Ko méltok atéiku, Kuminoi méak méltok nak atéi dé saléak. Uku litok ngen tobo dé téko trus lalau igai"
indolem-train-1140,"Katanya di olx semuanya ada, gua cari mobil ini ga ada, ada yg jual ga?","Nadêaknê nak olx ade kutênê, uku mêsoa stom yo coa si, ade dê jêmuoa coa?"
emot-train-203,"Jaman itu harga komoditi booming, harga minyak bumi berapa? Membandingkan itu harus apple to apple. Dgn pertumbuhan segitu tapi proyek2 pada mangkrak! [URL]","Waktau o go komoditi gidong maju, go minyok kêdau? Mbanding do o harus srai,ngen pertumbuhan barêak o tapi proyek2 dau macet! [URL]"
emot-train-993,"pagi ini nonton berita headline nya bikin takut mulai dari 'Suami bunuh istri' , 'Kakek perkosa cucu' , 'Ayam bakar solo' . ngeri banget nih berita","Pueng yo noton berita halaman pertamo nê mênêa sabên muloi kuni ‘aduk munuak prepuan’, ‘ninik perkosa kêpau’,’ Ayam bakar solo'. Mnyabên nyên brita yo"
emot-train-3400,Saya terenyuh sekaligus kagum. Kalau ada kesempatan untuk melakukan hal yang sama pasti saya akan lakukan. Saya yakin dia pun juga tidak ragu untuk melakukan penyelamatan tersebut. Rest in Peace Razzan. [URL],Uku ngêding ngen kagum. Amên ade kesempatan utuk mênêa hal dê srai pasti uku manêu. Uku yakin si kulo coa ragau utuk manêu penyelamatan o . Istirahat ngen tenang Razzan. [URL]
indolem-validation-353,"Tips 4: Apabila sudah berkenalan, jumpa diluar. Pergi keluar sebagai kawan bukan 'date' nanti takut kecewa kena reject.","Tips pat: amên bi sudo kenal, têmau nak luwêa. Mêto kêluwêa jijai kuwat coa si ‘mete’ be sabên keciwo tênulok."
indolem-train-3193,"Sprei yg kurang bersih,  lembab,  posisi pintu kamar mandi kurang nyaman,","Sepray ku ang bersih, lêmbêb, posisi bang kamar mêndai ku ang nyaman;"
indolem-test-709,"Lumayan yg penting bisa buat istirahat,cuma kamar mandinya masih kurang bersih","Jijai ba dê pênting nam utuk istirahat,Cuma kamar mêndainê gi ku ang bersih"
emot-train-1307,"jadi inget dulu pernah lg naik mobil mama yg nyetir, gue duduk di sampingnya. terus lewat jalan kecil gitu kan, sempit ya terus gue buka kaca gitu soalnya di kiri ada mas2 lagi berdiri. namanya jalan kecil ya gua takut dia keserempet dong","Jijai tingêt bêl o pêrnêak mak dê nyupir,uku têmot dêpêak nê .trus mlitas dalên titik i o gi,spit trus uku mukok kaco ba masalah nê nak kidêu ade abang2 gidong je,gen nê dalên titik pasti uku sabên si kêno srepet ba"
emot-train-1828,"Gegara td malem treak treak gemash ngliat indo kalah 2-1 sm thailand di kandang sendiri, kini tenggorokan minta digaruk -_________- yg nonton td mlm ngacung coba? Kalean tim mana nih?","Gegara klêm mêmkik kêmliak Indo alêak duai-satu ( 2-1) ngen thailad nak pnan dewek,uyo kung minoi gnaut -_________- dê mnoton klêm tunjuk tangên cubo? Udi tim ipê?"
