id,text,label
indolem-train-898,Bidang Parompuan Golkar Makassar di bohali Ilmi Keprotokoleran - Fajar http://dlvr.it/8ft9H9,positive
indolem-train-300,molo ho namandongani ahu saleleng ni ngoluhu? Dang Holong Nasomal sian si Afgan ? https://path.com/p/3hvimQ,positive
indolem-train-145,"Partai Demokrat di bahen haputusan ni Jokowi ima parbadaan ni Kisruh KPK dohot Polri naso Mangalean hatorangan : """"""agia haputusan na songon...http://bit.ly/1ALbM6v",positive
indolem-test-827,Alana molo holan kacamata do hurang do i tu si Rini Fatimah Zaelani dohot Syahrini #MARKACABOHI? [pic] ? https://path.com/p/4qskla,negative
indolem-train-2395,amana jotjot mangan marlobi i manurunkon daya ingot rap kinerja otak.,negative
indolem-train-3608,"inda rekomen harana jotjot mate aek,nadong aek milas na,koum na ro 4 menit maido na tola,karyawan nai amana sok..",negative
indolem-test-574,Sarita Bos Lingerie Ultimo Gorget Mobil Porsche Amanta na Mangalangkup http://tinyurl.com/pkz8wsj,negative
indolem-test-374,"#BaritaNaimbaru: Asing, Boasa Menkumham Standar ganda Pengesahan Pengurus PPP dohot Golkar? http://tinyurl.com./lagcrks",negative
indolem-train-1808,"Ingananna songon na strategis nata pe di dalan sada mobil. Siperei set  lobi ditingkathon haiasanna. Biluk & biluk paridian um segar molo dilean pengharum ruangan. Snack adong 3 massam lolo pabutognhon laho sarapan. Aek siinumon um denggan na 600ml, unang na 3330ml alana paotikhu ( sian sisi arga pe ndang beda godang).   ",negative
indolem-validation-365,Na dilean holan kamar biasa dang Airy Room nungga di komplain alai dang adong di respon,negative
indolem-test-825,"wifi ndang sahat lante 3, aek galon ndang adong isina",negative
indolem-train-3141,"bagak inganan na luas, alai agak kotor",negative
indolem-train-2695,"Gila Syahrini pake Oculus Rift, anso inda maju mundur jeges http://hot.detik.com/readfoto/2015/02/20/185133/2838696/431/kacamata-futuristik-syahrini ?",negative
indolem-train-264,5 Hauntungan Dang Mangallang Iddahan | Lifestyle - http://Bisnis.com  http://bitly.com/1DZ7o4H  via @Bisniscom,positive
indolem-train-579,"mangallang saotik cokelat setiap ari dang holan asa menetralhon kalori, alai tong do boi pakuruson daging. [Penelitian di Univ. of California]",positive
indolem-train-3428,"11.42 RT @aminarmada: Lalin ruas Tol Cempaka putih dompak Cawang gol ala adong mobil gatti ban, slpasna lancar",negative
indolem-train-1810,"diboto ho do anggo tas make up na rutin dioban kehe adaboru,hapengan manyippan sakitar241 koloni bakteri. [ahli mikrobiologi]",negative
indolem-train-3599,"#BreakingNews: Asing, Mahua Menkumham Standar Ganda Pengesahan Pengurus PPP dohot Golkar? http://tinyutl.com/lagcrks",negative
indolem-test-335,Pangaladen na  dang denggan ale podoman na hurang ias saotik bau jala songon wisma,negative
indolem-train-1332,"Sarapan na hurang mancaman na. Ditingki ahu ro, Snack box na kosong, tingki komplain tu resepsionis na  ninna habis paima jolo di tuhor. lho kok???  Tung mangecewahon",negative
indolem-train-3558,"lumayan tardungdung, putor aek keran na sipata las sipata ngali :)",negative
indolem-validation-239,kamar bau..pengap..haran hurang ias..,negative
indolem-test-247,"topak tangan na tung gogo tuhalak lahi lahi na laho ditingki siboru-boru na pas cinta cinta na. awas, karma.",positive
indolem-train-967,Kebersamaan @RealSyahnazS n @RaffiAhmadLagi kompak rap so sweet?,positive
indolem-test-460,"pelayanan ok,fasilitas inda godang,dikamar inda adong keset,flapon songon rembesan aek  soni madung marlumut,agak muap apek,ac hurang ngali ,pambuangan aek kamar maridi agak tuppat,inda rekomen da pokotna.",negative
indolem-train-326,@wow_keren: Raffi Ahmad rap Nagita Slavina Hadiahkan Motor tu Anak-Anak Panti Asuhan http://ow.ly/2UOtEF,positive
indolem-test-328,"Manudu Badrodin, Bamsoet  Manduga adong Deal Jokowi dohot PDIP http://bit.ly/1DHZlY5  via @tribunnews",negative
indolem-train-3061,"Unang torus torus maniksa diri, anon molo au dibaen songoni ingkon lao do au.",negative
indolem-train-2077,PDIP lambok hian  jala torus saoloan   dohot angka calon kapolri na baru di gattihon abg.. jelas ma ala nungga adong deal... dan?? https://path.com/p/3R9CTM,negative
indolem-train-671,top! RT @Moilsmiy: Blogger Day with Blogger #Semarang hosni ari di kantor XL @XLSoMeSMG @fandagri @dotsemarang ?,positive
indolem-train-450,"Manolak HAMAS, Langka Pamarenta Dipuji PDIP http://bit.ly/1KwhWtq  Tarung akbar Pacquiao vs Mayweather akhirnya... http://bit.ly/189yZmo",positive
indolem-train-1867,panangko motor Mate Ditembak Polisi http://republika.co.id/r/nkhi9p,negative
indolem-train-2301,"awalna madung merasa inda nyaman harana lante kamar agak marabu,dung masuk,cek anduk rap keset serta tempat sampah inda disediahon,sambungan parcokan tv tu stop kontak pe inda adong.dung mangido pihak hotel dengan copat marespon.giliran maridi manyogot ,aek dilamar maridi sama sakali inda kaluar,dipette sajom juo inda kaluar juo.kecewa doma",negative
indolem-train-2822,"nunga boi ma i,, wifi di kamarna dang adong",negative
indolem-train-3072,sadari sebelum na madung requeast no kamar baru madung ok.hapengan hari H na didokkon kamar ful,negative
indolem-train-1920,Wifi na ndang konek... Jaringan internetna lemot,negative
indolem-test-411,"tuk mura jala strategis, seangna ruangan songon na mohop ala acna bossor haruar pintu ndang denggan tartutup",negative
indolem-train-3419,13. adong sahalak parsikkola mangintubu di kobun sahalak pangisi ni huta dang holan i adong muse na mangintubu di kamar mandi sikkola. #WomenAndShariah,negative
indolem-train-1335,"remote ac inda marfungsi .adong kecoa rap kaki saribu diborngin ari.porsi mangan saotik.adong bekas rembesan aek dilangit-langit kamar rap didindingnai.tai,dengan harga na relatif murah giot single room,kamar on cocok tu para budget traveller.",negative
indolem-train-139,"Parsonduk Raffi Ahmad, paling jago ma molo dijujui selfie.. Unyuuuu beuuddd (??`??)",positive
indolem-test-922,"on najolo kartunku tentang golkar,partai na kemelutna napedo rampung sampe sannari...",negative
indolem-test-267,"#NEWS sosok Syahrini bisa didokkon manjadi salah sada penyanyi paling laris di indonesia.inda heran,Syahrini....http://bit.ly/1LIofh1",positive
indolem-test-589,"anggo sakadar giot modom lumayan ma,inda adong tempatgiot parkir motor,fasilitas kamar pade untuk harga sai .hurangna akkon ditingkatkon buse kaiasan kamar,siperei digotti ulang sampe bahat serangga.",negative
indolem-train-1066,kamarna lucu doma abope menek tai ias aek milas tepat waktu tv ac ngali pake pin kamarna cuma wifi inda mencakup kamar na diujung-ujung  rap inda copat aksesna.cocok giot backpeker harga murah dapot panganon ngen airy paralatan maridi ditempat lain inda dapot hehee dengan harga na sattak murah soni,positive
indolem-test-397,"Manghilala oto tingki di posisi """"naeng lao alai holong, martahan alai hansit"""" i antong nungga tangkas adong.",negative
indolem-test-294,"Argai ibana dungso lao ibana."""" ''""Hmm, ise? Hallet tu?'''' '''''' Inongmu.",positive
indolem-validation-164,ac songon na ingkon diservice..,negative
indolem-train-708,10.sedangkan menteri pendayagunaan aparatur negara EE mangindaan (anggota Dewan Kehormatan partai demokrat) mandukung walikota manado.,positive
indolem-train-1912,aha na masa di abit on boasa bahat na bingung on emangna warna aha ._. edangna nabontar naemas emas on? ?,negative
indolem-train-1533,Lao singkola dang dialausi mamareso lupa otak tading di jabu  HAHAHAHAHAHAHAHAHAHAHA,negative
indolem-train-2270,"Kondisi toilet hurang ias, closet sega dohot lingkungan i guttur ",negative
indolem-train-2175,"Sada motor dohot sada kareta tartipa bonani hau di Hayam Wuruk. Dang adong na mate, holan luka luka dohot tarsonggot @BaleBengong",negative
indolem-train-488,"TH 4 ari nai, jala ikkon sabar do.Zzzzz  ( di batang  ni motor-disalon ni motor) ]pic] https://path.com/p/1jlado",positive
indolem-train-3380,"inda sasuai pesanan...pesan na double,dilehen na kembar...ac hurang ngali...au langsung chekout sadarion juo.resepsionisna hurang komunikatif...",negative
indolem-train-662,"peraturan kantor tola""""dilarang pake solop jepit"""" tai au totop setia http://instagram.com/p/zXAAEFt2vG/ ",positive
indolem-train-2373,"Kamarna cukup nyaman, minimalis, resepsionis ramah, holan aek ac na bocor otik dohot kaluar tu pintu, jala aek shower na parjolo dipagalak agak bau, adong muse di bagaian atap na monsi, dohot Channel TV na otik, dung i restaurant na tutup sebelum jam 7 borngin, alai di buku room service tartulis tutup jam 9 borngin. Tolong pareso.",negative
indolem-train-1158,"Aek las, wifi connect, dohot mesin laho mangalompa aek las",negative
indolem-train-610,bumil @Lady6igi marmekap saotik  ale lam bagak  do:3 duh @RaffiAhmadmuse  istri na manarik hian ma,positive
indolem-validation-263,Panguluan PDIP Kota Tarakan i grebek tikki marsabung manuk - Indopos http://goo.gl/fb/JkVSYV  #tarakan,negative
indolem-test-770,"Ditingki ahu manggosok baju eh gabe tanganna gabe mosok, hape baru 3x pangke dopo?? http://instagram.com/p/zXPgibF4Wg/",negative
indolem-validation-26,"pelayanan ramah,ac ngali,tai kesalna hatia resrvasi ku inda tardaftar dihotel i,rap tv hotel na remotna ibda marfungsi.ditambah panjago kantin na inda malehen paulak tanpa makkuling sanga aha",positive
indolem-train-650,bahat tantangan tai adong perbaikan kesehatan di myanmar.tim kesehatan maligin bukti adongna perbaikan kesehatan...http://bit.ly/188mRCb,positive
indolem-validation-210,"Parjolo masuk bilukna muap dohot biluk paridian angir dung i lassi dorun, adong sada ipos mardalan di ulu ndang binoto sian dia ro dung i aek siinumon molo dijalo pe asa dilahon ipe sada2 dohot siadopan sian manogot sahat tu borngin rittik naeng gabe aha do jinjal niba on annon molo minum 1 botol aqua ondeng. Tolong dah airy lehon panghobasion na denggan unang hepengna. hapuasan pelanggan na parjolo",negative
indolem-test-122,tu arga 150 rb nungga bagak. nata pe AC na ndang ngali alai panghobasion na puna jabu bagak. dapot snack di hape,positive
indolem-train-411,seorang alaklai kehe tu kamar maridi umum cuma giot sada alasan.namun adaboru manggunahon kamar maridi sebagai ruang terapi rap pertemuan sosial.,positive
indolem-validation-294,"ketua PDIP Gianyar,bali sebut purbaya  madung dipecat:dasar pamecatan,purbaya dinilai membelot pas pilkada G....http://bit.ly/1F8lgKl",negative
indolem-test-940,"Kamar na hu dapot asing dohot gambar, dang marjandela. Kamar mandi bau na dang tabo, pittu na pe portable",negative
indolem-train-150,Selamat Ulang Tahun RANS''''tu aa @raffiahmadlagi dohot tu ito @lady6igi #janjisuciRANS,positive
indolem-train-525,"Marsinar ma! tu inganan na lobi denggan, ahu dang posea ho lao pahatop hu :')",positive
indolem-test-291,"[Nasional] Diskon -  Cincin perak Batu Garnet Gold Plating 18 Karat, Dohot Motif Jantung... http://gpon.co/8bian",positive
indolem-validation-223,"LOL """"HBRdotcom: Naeng laho manaruhon namonding. Namonding hatinggalan. HAHAHA http://twitter.com/HBRdotcom/status/570219364781142017/photo/1pic.twitter.com/4omPz2KyL",negative
indolem-train-3274,Edan! Parsikkola SMA  i mangulahon naso denggan tu Putri Perwira Polisi:  natua2 ni korban i do mamboan tu kantor polisi? http://dlvr.it/8g08Cb,negative
indolem-test-734,"porroa daganak stylish,ririn dewi ariyanti manabusi baju sampe kuras jatah belanja  http://tinyuri.com/k9vjb71",negative
indolem-train-3454,"Ndang nijujuhon biluk no 1 tembok dorun, godang rongit, WC muap, biluk paridian dorun.",negative
indolem-train-2707,"kamar hurang ias, tarlumobi kamar mandi.",negative
indolem-validation-241,"Kamarna inda adong jandela, ac hurang ngali, siperei/battal agak marabu..sabornginon igung juo gatal2..kamar menek..mangan ala kadarna..ok tu modom 1 borngin. Wifi na kancang soalna dapot kamar donok router wifi. Tarimokasih tu snack complimentaryny.",negative
indolem-train-696,Dapotkon diskon Rp 20ribu giot mangan di KFC! http://ow.ly/JFurR,positive
indolem-test-964,"Kak, beta dohot kuis ni si afgan, na sunslik i ? Na gila ahu mamangke hijab, obuk pe dang tigor -_- http://ask.fm/a/c25j7oia",negative
indolem-train-2756,denggan hian. lammu i padenggan ma parkarejona . las roha adong airy di tano hatubuan . mauliate airy,negative
indolem-train-76,"Pangaladenan na denggan do. holan agak kecewa sajo tinggki masuk kamarna agak bau, hape asalni uap nai sian dari bed coverna. Marsogot nai hupangido di ganti pintor diganti do nian :) mauliate da!",positive
indolem-train-877,"muko inda tampan napola asalkon malo mangalawak.contoh,kehe tu lopo giot manabusi rexona,lupa,nadong katiak,HAHAHAHA",positive
indolem-train-2852,"jomat dang songon na di airy mutiara, wc na pe sega... aek las dang adong... podoman pe godang abu.",negative
indolem-train-441,[Nasional] diskon-horung-horung perak songon Angel Rp 550.000 http://gpon.co/jkwzk,positive
indolem-train-2044,roa ac na  hurang ngali,negative
indolem-train-357,#Terkini  Charles Honoris Rade Mamparjuanghon Habebason Maragama http://bit.ly/1KwfyTv  #newsHSBC Swiss tax scrutiny? http://dlvr.it/8fY7xZ,positive
indolem-test-642,"AC na milas baru inda ngali,rap hurang ias juo",negative
indolem-validation-388,"hurang aek lasna, ac na hurang ngali, dang adong kran ni aek laho wudhu. alai ujung na oke, suasana na lambok dang adong suarani kendaraan, jala dang guntur.",negative
indolem-test-917,Fujitsu F-series Hp dohot fitur aman tu perselingkuhan http://ow.ly/hfqQo,negative
indolem-test-492,"aek kamar maridi dursun,ac inda ngali,siperei dursun ,kamar marbau",negative
indolem-train-2244,ulang salahon adaboru anggo suatu saat naron ia kehe harana ia loja rap sifatmu na cuek rap inda unjung manghargai perjuangan nia :'),negative
indolem-train-1930,Panghobasan tu tamu molo boi nian dipadenggan,negative
indolem-validation-200,TV dang galak,negative
indolem-test-577,"margota do hubereng seprei i, tipi pe dang denggan, eak shower pe gelleng",negative
indolem-train-1479,"acna inda ngali,tombol flush wc nai sakkot sajo jadi akkon dipature sandiri.madung pindah kamar ma soni,eh malah aek paccurnai muap bondar...",negative
indolem-train-2964,marborngin paduahalihon.. lomo roha tu kamarna alai spreina dorun hera na so hea i cuci..,negative
indolem-train-859,"cukup nyaman rap ias,hanya porlu diperhation kadang-kadang adong rongitna",positive
indolem-train-3245,"dang hian ma adong lambok ni reseptoni on,  jala battal na adong tulisan airy na kotor hian ma",negative
indolem-test-187,"Denggan do pangaladen na, burju jala ias. Sprei dohot battal do na porlu hian di pature. alana warna na nga golap.",positive
indolem-train-530,"Sian 4 pupen legendaris on, nomor 4 na um gabe idola dakdanak sikkola http://mlsbgt.de/1C6Cpml",positive
indolem-train-3035,"asi bisa kakek mananda nenek?"""" """"madung-madung mai cu.kakek madung loja marcarito.tagonan ma kehe ho marsiajar  tusadun.ulang songon kakek.suka mambalikkon carito.",negative
indolem-train-1242,pelayanan buruk jala dang adong sarapan.,negative
indolem-train-2885,menurut ku alangkah lobi pade buse debunai di paiskon tu ulos...ulos lobi nyaman anggo warna na bottar sude rap agak dipatapal buse ulosnai...,negative
indolem-train-2028,"Ahu nunga manghilala dang menak modom di son mulai sian aek na naso galak dope hampir naeng 2 ari. di ari na pa dua hon, aekna baru galak. ditingki hami manungkun keadan ni aek na, saharusna bellboy mangalean solusi dohot na lambok, dang dohot mangamuk. Freon AC di kamar nami boncor sampe marsaburan di lantai kamar nami. parsoalan ni arus, korselet molo AC nami galak.",negative
indolem-train-2143,Songon na jormat,negative
indolem-test-882,Denggan suda remote ni TV sega,negative
indolem-validation-352,"Biluk ndang dos tu na dicantumhon. Ndang adong anduk, ndang daong si inumon jala biluk ndang boi di hunsi, biluk paridian sorun.",negative
indolem-test-841,"kamar inda sasuai gambar,inda ias",negative
indolem-test-533,"Mambahen haccit ni roha..hotel bad image,hurang ias, guttur.",negative
indolem-train-3478,"na sanga na mua ,adong sejenis manusia,na anggo dinasehati tu sikola dengan pade,pupu manyangga rap manjagohon bill gates.",negative
indolem-train-570,Ise naso lomo rohana lao tu inganan songonon dohot roha cinta?,positive
indolem-train-1362,Uluan ni PDIP Kota Tarakan di Jumpai tingki Patubihon Manuk - Indopos http://goo.gl/fb/AK8NOS  #tarakan,negative
indolem-train-2866,Politisi Demokrat Lolos Panghorhon sian Panundation Jadwal ISL 2015 http://republika.co.id/r/nkdyia,negative
indolem-test-463,"bahkan adong sikola na inda mau tau soal 6M ups i, #saveAhok",negative
indolem-test-338,"horor,lampuna sadanai mate,muap pengap,tv na oppot oppot mate sandiri",negative
indolem-test-563,"Syahrini pake gaya heboh na inda lazim:pambuatan video klip single Syahrini na marjudul ""seperti itu'memang? http://dlvr.it/8g08D3",negative
indolem-train-1747,"Dapot salam sian Desy Syahrini Ratnasusi, ninna """"Molo ndang boi ondihon jala rorot ahu, mangido unang? http://instagram.com/p/zWxQMvE52z/",negative
